anio,mun,Estratos,sexo,edad,total,total_low,total_upp,dim,NOMBRE
2015.0,6.0,Satisfaccion mínima,Hombre,60 y mas,4161.0,332948238141000.0,499251761859000.0,NBI,Iztacalco
2015.0,6.0,Satisfaccion mínima,Mujer,12-29,8737.0,713882015934000.0,103351798407000.0,NBI,Iztacalco
2015.0,6.0,Satisfaccion mínima,Mujer,30-44,7855.0,616082420367000.0,954917579633000.0,NBI,Iztacalco
2015.0,6.0,Satisfaccion mínima,Mujer,60 y mas,5724.0,448324103076000.0,696475896924000.0,NBI,Iztacalco
2015.0,6.0,Estrato medio,Hombre,30-44,11271.0,855456142327000.0,139874385767000.0,NBI,Iztacalco
2015.0,6.0,Estrato medio,Mujer,30-44,12799.0,103822767125000.0,152157232875000.0,NBI,Iztacalco
2015.0,6.0,Estrato medio,Mujer,60 y mas,14100.0,109801828280000.0,172198171720000.0,NBI,Iztacalco
2015.0,6.0,Estrato alto,Hombre,60 y mas,163.0,475107246441000.0,325524892754000.0,NBI,Iztacalco
2015.0,6.0,Estrato alto,Mujer,30-44,20.0,-211815287531000.0,611815287531000.0,NBI,Iztacalco
2015.0,6.0,Estrato alto,Mujer,45-59,208.0,723576251150000.0,408764237488000.0,NBI,Iztacalco
2015.0,7.0,Pobreza muy alta,Hombre,12-29,24998.0,202540470275000.0,297419529725000.0,NBI,Iztapalapa
2015.0,7.0,Pobreza muy alta,Hombre,30-44,17413.0,13906555254000.0,20919444746000.0,NBI,Iztapalapa
2015.0,7.0,Pobreza muy alta,Mujer,0-11,13984.0,110521783003000.0,169158216997000.0,NBI,Iztapalapa
2015.0,7.0,Pobreza muy alta,Mujer,45-59,9209.0,738424848222000.0,110337515178000.0,NBI,Iztapalapa
2015.0,7.0,Pobreza alta,Hombre,0-11,37248.0,320601385025000.0,424358614975000.0,NBI,Iztapalapa
2015.0,7.0,Pobreza alta,Hombre,12-29,51311.0,453284941877000.0,572935058123000.0,NBI,Iztapalapa
2015.0,7.0,Pobreza alta,Hombre,No especificado,175.0,-354758894020000.0,353547588940000.0,NBI,Iztapalapa
2015.0,7.0,Pobreza alta,Mujer,12-29,51207.0,459480091788000.0,564659908212000.0,NBI,Iztapalapa
2015.0,7.0,Pobreza alta,Mujer,30-44,36945.0,331206571666000.0,407693428334000.0,NBI,Iztapalapa
2015.0,7.0,Pobreza alta,Mujer,No especificado,273.0,274629479274000.0,518537052073000.0,NBI,Iztapalapa
2015.0,7.0,Pobreza moderada,Hombre,60 y mas,40055.0,367520376349000.0,433579623651000.0,NBI,Iztapalapa
2015.0,7.0,Pobreza moderada,Mujer,12-29,132474.0,122862823615000.0,142085176385000.0,NBI,Iztapalapa
2015.0,7.0,Pobreza moderada,Mujer,No especificado,344.0,98217279111800.0,589782720888000.0,NBI,Iztapalapa
2015.0,7.0,Satisfaccion mínima,Hombre,45-59,20819.0,186306718455000.0,230073281545000.0,NBI,Iztapalapa
2015.0,7.0,Satisfaccion mínima,Hombre,60 y mas,15239.0,13150429241600.0,17327570758400.0,NBI,Iztapalapa
2015.0,7.0,Satisfaccion mínima,Mujer,30-44,26660.0,238441417675000.0,294758582325000.0,NBI,Iztapalapa
2015.0,7.0,Estrato medio,Mujer,0-11,14920.0,130267952911000.0,168132047089000.0,NBI,Iztapalapa
2015.0,7.0,Estrato medio,Mujer,30-44,36478.0,328301025742000.0,401258974258000.0,NBI,Iztapalapa
2015.0,7.0,Estrato alto,Hombre,30-44,48.0,-251249007944000.0,121124900794000.0,NBI,Iztapalapa
2015.0,7.0,Estrato alto,Mujer,45-59,294.0,175789916537000.0,570421008346000.0,NBI,Iztapalapa
2015.0,7.0,Estrato alto,Mujer,60 y mas,283.0,632561997119000.0,502743800288000.0,NBI,Iztapalapa
2015.0,8.0,Pobreza muy alta,Hombre,12-29,3432.0,228606623297000.0,457793376703000.0,NBI,La Magdalena Contreras
2015.0,8.0,Pobreza muy alta,Mujer,60 y mas,923.0,527210285137000.0,131878971486000.0,NBI,La Magdalena Contreras
2015.0,8.0,Pobreza alta,Hombre,0-11,4071.0,273927612440000.0,540272387560000.0,NBI,La Magdalena Contreras
2015.0,8.0,Pobreza alta,Hombre,No especificado,20.0,-1787070829840.0,5787070829840.0,NBI,La Magdalena Contreras
2015.0,8.0,Pobreza alta,Mujer,12-29,6456.0,482561434440000.0,808638565560000.0,NBI,La Magdalena Contreras
2015.0,8.0,Pobreza alta,Mujer,30-44,4337.0,318077209314000.0,549322790686000.0,NBI,La Magdalena Contreras
2015.0,8.0,Pobreza moderada,Hombre,45-59,7924.0,62945969783100.0,95534030216900.0,NBI,La Magdalena Contreras
2015.0,8.0,Pobreza moderada,Mujer,12-29,16192.0,129272370338000.0,194567629662000.0,NBI,La Magdalena Contreras
2015.0,8.0,Pobreza moderada,Mujer,30-44,13879.0,108512160694000.0,169067839306000.0,NBI,La Magdalena Contreras
2015.0,8.0,Pobreza moderada,Mujer,No especificado,10.0,-157866559591000.0,357866559591000.0,NBI,La Magdalena Contreras
2015.0,8.0,Satisfaccion mínima,Hombre,45-59,2716.0,2014956704930.0,3417043295070.0,NBI,La Magdalena Contreras
2015.0,8.0,Satisfaccion mínima,Hombre,60 y mas,1509.0,101495165386000.0,200304834614000.0,NBI,La Magdalena Contreras
2015.0,8.0,Satisfaccion mínima,Mujer,30-44,3585.0,261064085149000.0,455935914851000.0,NBI,La Magdalena Contreras
2015.0,8.0,Satisfaccion mínima,Mujer,60 y mas,2503.0,168611604670000.0,331988395330000.0,NBI,La Magdalena Contreras
2015.0,8.0,Satisfaccion mínima,Mujer,No especificado,11.0,-150684971430000.0,370684971430000.0,NBI,La Magdalena Contreras
2015.0,8.0,Estrato medio,Hombre,30-44,4913.0,384316019518000.0,598283980482000.0,NBI,La Magdalena Contreras
2015.0,8.0,Estrato alto,Hombre,45-59,200.0,560899573136000.0,343910042686000.0,NBI,La Magdalena Contreras
2015.0,9.0,Pobreza muy alta,Hombre,0-11,1954.0,128676387317000.0,262123612683000.0,NBI,Milpa Alta
2015.0,9.0,Pobreza muy alta,Hombre,30-44,2385.0,168802883039000.0,308197116961000.0,NBI,Milpa Alta
2015.0,9.0,Pobreza muy alta,Hombre,45-59,1042.0,626092228255000.0,145790777175000.0,NBI,Milpa Alta
2015.0,9.0,Pobreza muy alta,Mujer,45-59,1338.0,914891153411000.0,176110884659000.0,NBI,Milpa Alta
2015.0,9.0,Pobreza alta,Hombre,No especificado,5.0,-507559458361000.0,150755945836000.0,NBI,Milpa Alta
2015.0,9.0,Pobreza alta,Mujer,0-11,4610.0,348613901369000.0,573386098631000.0,NBI,Milpa Alta
2015.0,9.0,Pobreza alta,Mujer,12-29,6395.0,451047138279000.0,827952861721000.0,NBI,Milpa Alta
2015.0,9.0,Pobreza alta,Mujer,60 y mas,1068.0,715439212452000.0,142056078755000.0,NBI,Milpa Alta
2015.0,9.0,Pobreza alta,Mujer,No especificado,7.0,-980468869085000.0,238046886908000.0,NBI,Milpa Alta
2015.0,9.0,Pobreza moderada,Hombre,12-29,10166.0,681561545070000.0,135163845493000.0,NBI,Milpa Alta
2015.0,9.0,Pobreza moderada,Hombre,30-44,6614.0,439401102989000.0,883398897011000.0,NBI,Milpa Alta
2015.0,9.0,Pobreza moderada,Hombre,45-59,4726.0,314573223109000.0,630626776891000.0,NBI,Milpa Alta
2015.0,9.0,Pobreza moderada,Hombre,60 y mas,2206.0,145362646611000.0,295837353389000.0,NBI,Milpa Alta
2015.0,9.0,Pobreza moderada,Hombre,No especificado,9.0,-940172256688000.0,274017225669000.0,NBI,Milpa Alta
2015.0,9.0,Pobreza moderada,Mujer,60 y mas,2828.0,190877102506000.0,374722897494000.0,NBI,Milpa Alta
2015.0,9.0,Satisfaccion mínima,Mujer,0-11,776.0,415377488431000.0,11366225115700.0,NBI,Milpa Alta
2015.0,9.0,Satisfaccion mínima,Mujer,30-44,941.0,592567498301000.0,128943250170000.0,NBI,Milpa Alta
2015.0,9.0,Satisfaccion mínima,Mujer,60 y mas,734.0,471896915736000.0,996103084264000.0,NBI,Milpa Alta
2015.0,9.0,Estrato medio,Hombre,60 y mas,853.0,533129830876000.0,117287016912000.0,NBI,Milpa Alta
2015.0,9.0,Estrato medio,Mujer,0-11,638.0,295953751463000.0,980046248537000.0,NBI,Milpa Alta
2015.0,9.0,Estrato medio,Mujer,12-29,1180.0,706712408822000.0,165328759118000.0,NBI,Milpa Alta
2015.0,9.0,Estrato alto,Mujer,30-44,5.0,-507559458361000.0,150755945836000.0,NBI,Milpa Alta
2015.0,10.0,Pobreza muy alta,Hombre,0-11,3679.0,253526957630000.0,482273042370000.0,NBI,Álvaro Obregón
2015.0,10.0,Pobreza muy alta,Mujer,No especificado,43.0,-638598167076000.0,923859816708000.0,NBI,Álvaro Obregón
2015.0,10.0,Pobreza alta,Hombre,12-29,16599.0,13314956277900.0,19883043722100.0,NBI,Álvaro Obregón
2015.0,10.0,Pobreza alta,Hombre,30-44,11219.0,856876811151000.0,138692318885000.0,NBI,Álvaro Obregón
2015.0,10.0,Pobreza alta,Hombre,60 y mas,2789.0,190972264249000.0,366827735751000.0,NBI,Álvaro Obregón
2015.0,10.0,Pobreza alta,Mujer,0-11,9426.0,739592495900000.0,114560750410000.0,NBI,Álvaro Obregón
2015.0,10.0,Pobreza alta,Mujer,12-29,16256.0,130574609211000.0,194545390789000.0,NBI,Álvaro Obregón
2015.0,10.0,Pobreza moderada,Hombre,12-29,45997.0,393749277782000.0,526190722218000.0,NBI,Álvaro Obregón
2015.0,10.0,Pobreza moderada,Hombre,45-59,24436.0,213788340336000.0,274931659664000.0,NBI,Álvaro Obregón
2015.0,10.0,Pobreza moderada,Hombre,60 y mas,14510.0,121990233461000.0,168209766539000.0,NBI,Álvaro Obregón
2015.0,10.0,Pobreza moderada,Mujer,60 y mas,20955.0,17996208373100.0,23913791626900.0,NBI,Álvaro Obregón
2015.0,10.0,Satisfaccion mínima,Hombre,0-11,7549.0,601695086691000.0,908104913309000.0,NBI,Álvaro Obregón
2015.0,10.0,Satisfaccion mínima,Hombre,12-29,14229.0,12432695996300.0,16025304003700.0,NBI,Álvaro Obregón
2015.0,10.0,Satisfaccion mínima,Mujer,0-11,7269.0,56177124894000.0,89202875106000.0,NBI,Álvaro Obregón
2015.0,10.0,Satisfaccion mínima,Mujer,No especificado,2.0,-307602478579000.0,707602478579000.0,NBI,Álvaro Obregón
2015.0,10.0,Estrato medio,Hombre,0-11,9273.0,714034999014000.0,114056500099000.0,NBI,Álvaro Obregón
2015.0,10.0,Estrato medio,Hombre,45-59,18757.0,148168385699000.0,226971614301000.0,NBI,Álvaro Obregón
2015.0,10.0,Estrato medio,Hombre,No especificado,7.0,-126464744126000.0,266464744126000.0,NBI,Álvaro Obregón
2015.0,10.0,Estrato alto,Hombre,12-29,30.0,-305208502910000.0,905208502910000.0,NBI,Álvaro Obregón
2015.0,10.0,Estrato alto,Hombre,60 y mas,1214.0,603411229048000.0,182458877095000.0,NBI,Álvaro Obregón
2015.0,10.0,Estrato alto,Mujer,0-11,25.0,-145613546108000.0,645613546108000.0,NBI,Álvaro Obregón
2015.0,10.0,Estrato alto,Mujer,45-59,752.0,159651246677000.0,134434875332000.0,NBI,Álvaro Obregón
2015.0,11.0,Pobreza muy alta,Hombre,45-59,1336.0,874669612559000.0,179733038744000.0,NBI,Tláhuac
2015.0,11.0,Pobreza muy alta,Hombre,No especificado,41.0,-376398673343000.0,11963986733400.0,NBI,Tláhuac
2015.0,11.0,Pobreza muy alta,Mujer,0-11,2247.0,165929053064000.0,283470946936000.0,NBI,Tláhuac
2015.0,11.0,Pobreza alta,Hombre,0-11,7051.0,537668378669000.0,872531621331000.0,NBI,Tláhuac
2015.0,11.0,Pobreza alta,Hombre,30-44,7186.0,585703564824000.0,851496435176000.0,NBI,Tláhuac
2015.0,11.0,Pobreza alta,Mujer,30-44,8068.0,658384511723000.0,955215488277000.0,NBI,Tláhuac
2015.0,11.0,Pobreza alta,Mujer,45-59,3914.0,267955046328000.0,514844953672000.0,NBI,Tláhuac
2015.0,11.0,Pobreza alta,Mujer,60 y mas,2951.0,195411160614000.0,394788839386000.0,NBI,Tláhuac
2015.0,11.0,Pobreza moderada,Hombre,12-29,28016.0,240202370439000.0,320117629561000.0,NBI,Tláhuac
2015.0,11.0,Pobreza moderada,Mujer,30-44,22422.0,196369886460000.0,252070113540000.0,NBI,Tláhuac
2015.0,11.0,Pobreza moderada,Mujer,45-59,15516.0,131081215727000.0,179238784273000.0,NBI,Tláhuac
2015.0,11.0,Satisfaccion mínima,Hombre,12-29,7100.0,564421547629000.0,855578452371000.0,NBI,Tláhuac
2015.0,11.0,Satisfaccion mínima,Mujer,30-44,5683.0,463865528630000.0,672734471370000.0,NBI,Tláhuac
2015.0,11.0,Satisfaccion mínima,Mujer,45-59,5342.0,412748389047000.0,655651610953000.0,NBI,Tláhuac
2015.0,11.0,Estrato medio,Hombre,0-11,2885.0,217427565716000.0,359572434284000.0,NBI,Tláhuac
2015.0,11.0,Estrato medio,Hombre,45-59,6466.0,521730659388000.0,771469340612000.0,NBI,Tláhuac
2015.0,11.0,Estrato medio,Mujer,60 y mas,3164.0,236830313823000.0,395969686177000.0,NBI,Tláhuac
2015.0,12.0,Pobreza muy alta,Hombre,0-11,5651.0,422788673210000.0,707411326790000.0,NBI,Tlalpan
2015.0,12.0,Pobreza muy alta,Hombre,12-29,10115.0,776750570131000.0,124624942987000.0,NBI,Tlalpan
2015.0,12.0,Pobreza muy alta,Hombre,No especificado,22.0,-555764949252000.0,495576494925000.0,NBI,Tlalpan
2015.0,12.0,Pobreza muy alta,Mujer,0-11,5633.0,387415797541000.0,739184202459000.0,NBI,Tlalpan
2015.0,12.0,Pobreza muy alta,Mujer,No especificado,19.0,-881781720309000.0,468178172031000.0,NBI,Tlalpan
2015.0,12.0,Pobreza alta,Hombre,12-29,15422.0,128332109708000.0,180107890292000.0,NBI,Tlalpan
2015.0,12.0,Pobreza alta,Hombre,30-44,10670.0,895595915917000.0,123840408408000.0,NBI,Tlalpan
2015.0,12.0,Pobreza alta,Hombre,45-59,5041.0,397930014248000.0,610269985752000.0,NBI,Tlalpan
2015.0,12.0,Pobreza alta,Hombre,60 y mas,2673.0,204003281239000.0,330596718761000.0,NBI,Tlalpan
2015.0,12.0,Pobreza moderada,Hombre,12-29,38893.0,341717288215000.0,436142711785000.0,NBI,Tlalpan
2015.0,12.0,Pobreza moderada,Mujer,0-11,24104.0,208096953695000.0,273983046305000.0,NBI,Tlalpan
2015.0,12.0,Pobreza moderada,Mujer,30-44,32198.0,280103921763000.0,363856078237000.0,NBI,Tlalpan
2015.0,12.0,Pobreza moderada,Mujer,No especificado,97.0,808050347645000.0,193191949652000.0,NBI,Tlalpan
2015.0,12.0,Satisfaccion mínima,Mujer,0-11,6222.0,529412047723000.0,714987952277000.0,NBI,Tlalpan
2015.0,12.0,Satisfaccion mínima,Mujer,30-44,10328.0,885298749071000.0,11803012509300.0,NBI,Tlalpan
2015.0,12.0,Satisfaccion mínima,Mujer,45-59,8931.0,729291319237000.0,105690868076000.0,NBI,Tlalpan
2015.0,12.0,Satisfaccion mínima,Mujer,60 y mas,6786.0,559093469821000.0,798106530179000.0,NBI,Tlalpan
2015.0,12.0,Estrato medio,Hombre,12-29,17938.0,146786036925000.0,211973963075000.0,NBI,Tlalpan
2015.0,12.0,Estrato medio,Hombre,30-44,17931.0,143592248506000.0,215027751494000.0,NBI,Tlalpan
2015.0,12.0,Estrato medio,Hombre,60 y mas,16953.0,142619852277000.0,196440147723000.0,NBI,Tlalpan
2015.0,12.0,Estrato medio,Hombre,No especificado,1.0,-111796289659000.0,311796289659000.0,NBI,Tlalpan
2015.0,12.0,Estrato medio,Mujer,0-11,7778.0,638032969935000.0,917567030065000.0,NBI,Tlalpan
2015.0,12.0,Estrato medio,Mujer,45-59,24031.0,200610958455000.0,280009041545000.0,NBI,Tlalpan
2015.0,12.0,Estrato alto,Hombre,0-11,103.0,-222329156015000.0,228232915602000.0,NBI,Tlalpan
2015.0,12.0,Estrato alto,Hombre,12-29,84.0,360970514624000.0,164390294854000.0,NBI,Tlalpan
2015.0,12.0,Estrato alto,Hombre,30-44,183.0,268117877494000.0,339188212251000.0,NBI,Tlalpan
2015.0,12.0,Estrato alto,Hombre,45-59,674.0,415055368120000.0,932944631880000.0,NBI,Tlalpan
2015.0,12.0,Estrato alto,Mujer,30-44,298.0,915946840270000.0,504405315973000.0,NBI,Tlalpan
2015.0,12.0,Estrato alto,Mujer,45-59,619.0,365709281923000.0,872290718077000.0,NBI,Tlalpan
2015.0,13.0,Pobreza muy alta,Hombre,0-11,4689.0,322221886392000.0,615578113608000.0,NBI,Xochimilco
2015.0,13.0,Pobreza muy alta,Hombre,12-29,8993.0,649784051832000.0,114881594817000.0,NBI,Xochimilco
2015.0,13.0,Pobreza muy alta,Mujer,0-11,4504.0,327877276569000.0,572922723431000.0,NBI,Xochimilco
2015.0,13.0,Pobreza muy alta,Mujer,60 y mas,2198.0,144925662374000.0,294674337626000.0,NBI,Xochimilco
2015.0,13.0,Pobreza alta,Hombre,45-59,4774.0,33543169865000.0,61936830135000.0,NBI,Xochimilco
2015.0,13.0,Pobreza alta,Hombre,60 y mas,2074.0,130295133590000.0,284504866410000.0,NBI,Xochimilco
2015.0,13.0,Pobreza alta,Hombre,No especificado,31.0,-343250798601000.0,963250798601000.0,NBI,Xochimilco
2015.0,13.0,Pobreza alta,Mujer,30-44,8649.0,635228512293000.0,109457148771000.0,NBI,Xochimilco
2015.0,13.0,Pobreza alta,Mujer,No especificado,23.0,-189038875351000.0,649038875351000.0,NBI,Xochimilco
2015.0,13.0,Pobreza moderada,Hombre,0-11,17295.0,12375227750500.0,22214772249500.0,NBI,Xochimilco
2015.0,13.0,Pobreza moderada,Hombre,60 y mas,7293.0,518666873265000.0,939933126735000.0,NBI,Xochimilco
2015.0,13.0,Satisfaccion mínima,Hombre,0-11,3187.0,188086697620000.0,449313302380000.0,NBI,Xochimilco
2015.0,13.0,Satisfaccion mínima,Mujer,45-59,4895.0,355102607073000.0,623897392927000.0,NBI,Xochimilco
2015.0,13.0,Satisfaccion mínima,Mujer,60 y mas,3504.0,244882724562000.0,455917275438000.0,NBI,Xochimilco
2015.0,13.0,Estrato medio,Hombre,0-11,5109.0,268238325572000.0,753561674428000.0,NBI,Xochimilco
2015.0,13.0,Estrato medio,Hombre,30-44,6130.0,454693664524000.0,771306335476000.0,NBI,Xochimilco
2015.0,13.0,Estrato medio,Hombre,45-59,8521.0,62982779582900.0,107437220417000.0,NBI,Xochimilco
2015.0,13.0,Estrato medio,Hombre,60 y mas,7212.0,546993634482000.0,895406365518000.0,NBI,Xochimilco
2015.0,13.0,Estrato medio,Mujer,0-11,4311.0,193878290743000.0,668321709257000.0,NBI,Xochimilco
2015.0,13.0,Estrato alto,Hombre,60 y mas,197.0,-117778472855000.0,405777847286000.0,NBI,Xochimilco
2015.0,13.0,Estrato alto,Mujer,0-11,3.0,-337307511097000.0,937307511097000.0,NBI,Xochimilco
2015.0,13.0,Estrato alto,Mujer,30-44,66.0,-237705671395000.0,155770567139000.0,NBI,Xochimilco
2015.0,13.0,Estrato alto,Mujer,45-59,216.0,354094805649000.0,396590519435000.0,NBI,Xochimilco
2015.0,13.0,Estrato alto,Mujer,60 y mas,200.0,694576982968000.0,330542301703000.0,NBI,Xochimilco
2015.0,14.0,Pobreza muy alta,Hombre,12-29,469.0,409612315860000.0,897038768414000.0,NBI,Benito Juárez
2015.0,14.0,Pobreza muy alta,Mujer,0-11,589.0,196418719564000.0,981581280436000.0,NBI,Benito Juárez
2015.0,14.0,Pobreza muy alta,Mujer,12-29,1098.0,164738171254000.0,217952618287000.0,NBI,Benito Juárez
2015.0,14.0,Pobreza alta,Hombre,12-29,2023.0,111758646888000.0,292841353112000.0,NBI,Benito Juárez
2015.0,14.0,Pobreza alta,Hombre,30-44,1609.0,494001105050000.0,272399889495000.0,NBI,Benito Juárez
2015.0,14.0,Pobreza moderada,Hombre,0-11,8520.0,584169366713000.0,111983063329000.0,NBI,Benito Juárez
2015.0,14.0,Pobreza moderada,Hombre,12-29,16499.0,125211209093000.0,204768790907000.0,NBI,Benito Juárez
2015.0,14.0,Pobreza moderada,Hombre,45-59,9047.0,624590427134000.0,118480957287000.0,NBI,Benito Juárez
2015.0,14.0,Pobreza moderada,Hombre,60 y mas,4669.0,319173935208000.0,614626064792000.0,NBI,Benito Juárez
2015.0,14.0,Pobreza moderada,Mujer,0-11,8320.0,582135348539000.0,108186465146000.0,NBI,Benito Juárez
2015.0,14.0,Pobreza moderada,Mujer,No especificado,6.0,-838139771137000.0,203813977114000.0,NBI,Benito Juárez
2015.0,14.0,Satisfaccion mínima,Mujer,0-11,4069.0,278390211994000.0,535409788006000.0,NBI,Benito Juárez
2015.0,14.0,Satisfaccion mínima,Mujer,30-44,9664.0,77198154478200.0,116081845522000.0,NBI,Benito Juárez
2015.0,14.0,Satisfaccion mínima,Mujer,60 y mas,6158.0,430574152130000.0,801025847870000.0,NBI,Benito Juárez
2015.0,14.0,Estrato medio,Hombre,0-11,7882.0,60588752838700.0,97051247161300.0,NBI,Benito Juárez
2015.0,14.0,Estrato medio,Hombre,12-29,18685.0,154299913439000.0,219400086561000.0,NBI,Benito Juárez
2015.0,14.0,Estrato alto,Hombre,30-44,517.0,207979153093000.0,826020846907000.0,NBI,Benito Juárez
2015.0,15.0,Pobreza muy alta,Hombre,12-29,3560.0,236377932977000.0,475622067023000.0,NBI,Cuauhtémoc
2015.0,15.0,Pobreza muy alta,Hombre,45-59,1669.0,82050881594500.0,251749118405000.0,NBI,Cuauhtémoc
2015.0,15.0,Pobreza muy alta,Mujer,12-29,2759.0,152064790232000.0,399735209768000.0,NBI,Cuauhtémoc
2015.0,15.0,Pobreza muy alta,Mujer,30-44,2359.0,13876523006600.0,33303476993400.0,NBI,Cuauhtémoc
2015.0,15.0,Pobreza muy alta,Mujer,60 y mas,1301.0,55171243219700.0,205028756780000.0,NBI,Cuauhtémoc
2015.0,15.0,Pobreza alta,Hombre,60 y mas,1686.0,114833072593000.0,222366927407000.0,NBI,Cuauhtémoc
2015.0,15.0,Pobreza alta,Hombre,No especificado,46.0,-504074703947000.0,142407470395000.0,NBI,Cuauhtémoc
2015.0,15.0,Pobreza alta,Mujer,12-29,9093.0,693285813804000.0,112531418620000.0,NBI,Cuauhtémoc
2015.0,15.0,Pobreza moderada,Hombre,45-59,16703.0,146474294063000.0,187585705937000.0,NBI,Cuauhtémoc
2015.0,15.0,Pobreza moderada,Hombre,No especificado,16.0,-643195718349000.0,384319571835000.0,NBI,Cuauhtémoc
2015.0,15.0,Pobreza moderada,Mujer,30-44,26654.0,232757052955000.0,300322947045000.0,NBI,Cuauhtémoc
2015.0,15.0,Pobreza moderada,Mujer,No especificado,86.0,152174637065000.0,156782536293000.0,NBI,Cuauhtémoc
2015.0,15.0,Satisfaccion mínima,Hombre,45-59,7210.0,564843523030000.0,877156476970000.0,NBI,Cuauhtémoc
2015.0,15.0,Satisfaccion mínima,Hombre,No especificado,13.0,-162821049170000.0,422821049170000.0,NBI,Cuauhtémoc
2015.0,15.0,Satisfaccion mínima,Mujer,0-11,4722.0,3520305609390.0,5923694390610.0,NBI,Cuauhtémoc
2015.0,15.0,Satisfaccion mínima,Mujer,45-59,8946.0,734127716029000.0,105507228397000.0,NBI,Cuauhtémoc
2015.0,15.0,Estrato medio,Hombre,0-11,6330.0,509951992480000.0,756048007520000.0,NBI,Cuauhtémoc
2015.0,15.0,Estrato medio,Mujer,0-11,4877.0,375164449978000.0,600235550022000.0,NBI,Cuauhtémoc
2015.0,15.0,Estrato medio,Mujer,45-59,19140.0,150671105599000.0,232128894401000.0,NBI,Cuauhtémoc
2015.0,15.0,Estrato medio,Mujer,60 y mas,22216.0,183611763825000.0,260708236175000.0,NBI,Cuauhtémoc
2015.0,15.0,Estrato alto,Hombre,12-29,42.0,-207389751234000.0,104738975123000.0,NBI,Cuauhtémoc
2015.0,15.0,Estrato alto,Mujer,0-11,104.0,-159582437552000.0,367582437552000.0,NBI,Cuauhtémoc
2015.0,15.0,Estrato alto,Mujer,12-29,69.0,-562141790614000.0,143621417906000.0,NBI,Cuauhtémoc
2015.0,16.0,Pobreza muy alta,Hombre,12-29,822.0,348005105340000.0,129599489466000.0,NBI,Miguel Hidalgo
2015.0,16.0,Pobreza muy alta,Hombre,45-59,472.0,147653926242000.0,796346073758000.0,NBI,Miguel Hidalgo
2015.0,16.0,Pobreza muy alta,Mujer,45-59,468.0,14983380079300.0,78616619920700.0,NBI,Miguel Hidalgo
2015.0,16.0,Pobreza muy alta,Mujer,60 y mas,585.0,19877628121800.0,97122371878200.0,NBI,Miguel Hidalgo
2015.0,16.0,Pobreza alta,Hombre,60 y mas,871.0,321269819232000.0,142073018077000.0,NBI,Miguel Hidalgo
2015.0,16.0,Pobreza alta,Mujer,12-29,3084.0,176267132111000.0,440532867889000.0,NBI,Miguel Hidalgo
2015.0,16.0,Pobreza alta,Mujer,30-44,2331.0,136724993441000.0,329475006559000.0,NBI,Miguel Hidalgo
2015.0,16.0,Pobreza alta,Mujer,45-59,1474.0,858133872935000.0,208986612706000.0,NBI,Miguel Hidalgo
2015.0,16.0,Pobreza alta,Mujer,60 y mas,1191.0,589338060283000.0,179266193972000.0,NBI,Miguel Hidalgo
2015.0,16.0,Pobreza moderada,Hombre,0-11,8737.0,611959930075000.0,113544006993000.0,NBI,Miguel Hidalgo
2015.0,16.0,Pobreza moderada,Hombre,60 y mas,5911.0,428824934849000.0,753375065151000.0,NBI,Miguel Hidalgo
2015.0,16.0,Pobreza moderada,Mujer,No especificado,216.0,-917991262613000.0,523799126261000.0,NBI,Miguel Hidalgo
2015.0,16.0,Satisfaccion mínima,Hombre,45-59,4675.0,306677393696000.0,628322606304000.0,NBI,Miguel Hidalgo
2015.0,16.0,Satisfaccion mínima,Hombre,60 y mas,3231.0,225206085350000.0,420993914650000.0,NBI,Miguel Hidalgo
2015.0,16.0,Estrato medio,Hombre,0-11,7942.0,561241158028000.0,102715884197000.0,NBI,Miguel Hidalgo
2015.0,16.0,Estrato medio,Mujer,30-44,22534.0,145278318872000.0,305401681128000.0,NBI,Miguel Hidalgo
2015.0,16.0,Estrato medio,Mujer,45-59,17111.0,126322314850000.0,215897685150000.0,NBI,Miguel Hidalgo
2015.0,16.0,Estrato alto,Hombre,12-29,98.0,-324300555520000.0,228430055552000.0,NBI,Miguel Hidalgo
2015.0,16.0,Estrato alto,Hombre,45-59,934.0,551593731823000.0,131640626818000.0,NBI,Miguel Hidalgo
2015.0,16.0,Estrato alto,Mujer,0-11,117.0,-594071571905000.0,293407157191000.0,NBI,Miguel Hidalgo
2015.0,16.0,Estrato alto,Mujer,45-59,903.0,27132916308000.0,153467083692000.0,NBI,Miguel Hidalgo
2015.0,17.0,Pobreza muy alta,Hombre,0-11,1489.0,836519390143000.0,214148060986000.0,NBI,Venustiano Carranza
2015.0,17.0,Pobreza muy alta,Hombre,12-29,2701.0,159095960166000.0,381104039834000.0,NBI,Venustiano Carranza
2015.0,17.0,Pobreza muy alta,Hombre,30-44,1797.0,101922917128000.0,257477082872000.0,NBI,Venustiano Carranza
2015.0,17.0,Pobreza muy alta,Mujer,45-59,1319.0,767189627853000.0,187081037215000.0,NBI,Venustiano Carranza
2015.0,17.0,Pobreza alta,Hombre,30-44,6198.0,453751082216000.0,785848917784000.0,NBI,Venustiano Carranza
2015.0,17.0,Pobreza alta,Hombre,45-59,3019.0,200646736043000.0,403153263957000.0,NBI,Venustiano Carranza
2015.0,17.0,Pobreza alta,Mujer,45-59,3156.0,242268968583000.0,388931031417000.0,NBI,Venustiano Carranza
